model,exercise,target,seed,condition,metric,value
gru,cpr,1000100000000,123,seen,micro_f1,0.6666666666666666
gru,cpr,1000100000000,123,seen,bit_accuracy,0.9230769230769231
gru,cpr,1000100000000,123,seen,exact_match,0.0
gru,cpr,1000100000000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,1000100000000,123,unseen,micro_f1,0.6666666666666666
gru,cpr,1000100000000,123,unseen,bit_accuracy,0.9230769230769231
gru,cpr,1000100000000,123,unseen,exact_match,0.0
gru,cpr,1000100000000,42,seen,macro_f1,0.15384615384615385
gru,cpr,1000100000000,42,seen,micro_f1,1.0
gru,cpr,1000100000000,42,seen,bit_accuracy,1.0
gru,cpr,1000100000000,42,seen,exact_match,1.0
gru,cpr,1000100000000,42,unseen,macro_f1,0.15384615384615385
gru,cpr,1000100000000,42,unseen,micro_f1,1.0
gru,cpr,1000100000000,42,unseen,bit_accuracy,1.0
gru,cpr,1000100000000,42,unseen,exact_match,1.0
gru,cpr,1000100000000,7,seen,macro_f1,0.15384615384615385
gru,cpr,1000100000000,7,seen,micro_f1,0.7272727272727273
gru,cpr,1000100000000,7,seen,bit_accuracy,0.8846153846153846
gru,cpr,1000100000000,7,seen,exact_match,0.0
gru,cpr,1000100000000,7,unseen,macro_f1,0.15384615384615385
gru,cpr,1000100000000,7,unseen,micro_f1,0.8
gru,cpr,1000100000000,7,unseen,bit_accuracy,0.9230769230769231
gru,cpr,1000100000000,7,unseen,exact_match,0.5
gru,cpr,1001000000000,123,seen,macro_f1,0.15384615384615385
gru,cpr,1001000000000,123,seen,micro_f1,0.8
gru,cpr,1001000000000,123,seen,bit_accuracy,0.9230769230769231
gru,cpr,1001000000000,123,seen,exact_match,0.0
gru,cpr,1001000000000,123,unseen,macro_f1,0.15384615384615385
gru,cpr,1001000000000,123,unseen,micro_f1,0.8
gru,cpr,1001000000000,123,unseen,bit_accuracy,0.9230769230769231
gru,cpr,1001000000000,123,unseen,exact_match,0.0
gru,cpr,1001000000000,42,seen,macro_f1,0.10256410256410256
gru,cpr,1001000000000,42,seen,micro_f1,0.75
gru,cpr,1001000000000,42,seen,bit_accuracy,0.9384615384615385
gru,cpr,1001000000000,42,seen,exact_match,0.2
gru,cpr,1001000000000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,1001000000000,42,unseen,micro_f1,0.5882352941176471
gru,cpr,1001000000000,42,unseen,bit_accuracy,0.8923076923076924
gru,cpr,1001000000000,42,unseen,exact_match,0.0
gru,cpr,1001000000000,7,seen,macro_f1,0.15384615384615385
gru,cpr,1001000000000,7,seen,micro_f1,0.9523809523809523
gru,cpr,1001000000000,7,seen,bit_accuracy,0.9846153846153847
gru,cpr,1001000000000,7,seen,exact_match,0.8
gru,cpr,1001000000000,7,unseen,macro_f1,0.12087912087912088
gru,cpr,1001000000000,7,unseen,micro_f1,0.7368421052631579
gru,cpr,1001000000000,7,unseen,bit_accuracy,0.9230769230769231
gru,cpr,1001000000000,7,unseen,exact_match,0.2
ssm,cpr,0000000000001,123,seen,macro_f1,0.05459057071960298
ssm,cpr,0000000000001,123,seen,micro_f1,0.23655913978494625
ssm,cpr,0000000000001,123,seen,bit_accuracy,0.7269230769230769
ssm,cpr,0000000000001,123,seen,exact_match,0.0
ssm,cpr,0000000000001,123,unseen,macro_f1,0.03076923076923077
ssm,cpr,0000000000001,123,unseen,micro_f1,0.12987012987012986
ssm,cpr,0000000000001,123,unseen,bit_accuracy,0.7423076923076923
ssm,cpr,0000000000001,123,unseen,exact_match,0.0
ssm,cpr,0000000000001,42,seen,macro_f1,0.05128205128205128
ssm,cpr,0000000000001,42,seen,micro_f1,0.3333333333333333
ssm,cpr,0000000000001,42,seen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000000001,42,seen,exact_match,0.0
ssm,cpr,0000000000001,42,unseen,macro_f1,0.0
ssm,cpr,0000000000001,42,unseen,micro_f1,0.0
ssm,cpr,0000000000001,42,unseen,bit_accuracy,0.7692307692307693
ssm,cpr,0000000000001,42,unseen,exact_match,0.0
ssm,cpr,0000000000001,7,seen,macro_f1,0.06593406593406594
ssm,cpr,0000000000001,7,seen,micro_f1,0.5357142857142857
ssm,cpr,0000000000001,7,seen,bit_accuracy,0.9
ssm,cpr,0000000000001,7,seen,exact_match,0.35
ssm,cpr,0000000000001,7,unseen,macro_f1,0.007326007326007326
ssm,cpr,0000000000001,7,unseen,micro_f1,0.05555555555555555
ssm,cpr,0000000000001,7,unseen,bit_accuracy,0.8692307692307693
ssm,cpr,0000000000001,7,unseen,exact_match,0.0
ssm,cpr,0000000000010,123,seen,macro_f1,0.013986013986013986
ssm,cpr,0000000000010,123,seen,micro_f1,0.09302325581395349
ssm,cpr,0000000000010,123,seen,bit_accuracy,0.85
ssm,cpr,0000000000010,123,seen,exact_match,0.0
ssm,cpr,0000000000010,123,unseen,macro_f1,0.0
ssm,cpr,0000000000010,123,unseen,micro_f1,0.0
ssm,cpr,0000000000010,123,unseen,bit_accuracy,0.8615384615384616
ssm,cpr,0000000000010,123,unseen,exact_match,0.0
ssm,cpr,0000000000010,42,seen,macro_f1,0.0728744939271255
ssm,cpr,0000000000010,42,seen,micro_f1,0.5294117647058824
ssm,cpr,0000000000010,42,seen,bit_accuracy,0.8769230769230769
ssm,cpr,0000000000010,42,seen,exact_match,0.1
ssm,cpr,0000000000010,42,unseen,macro_f1,0.039886039886039885
ssm,cpr,0000000000010,42,unseen,micro_f1,0.23333333333333334
ssm,cpr,0000000000010,42,unseen,bit_accuracy,0.823076923076923
ssm,cpr,0000000000010,42,unseen,exact_match,0.0
ssm,cpr,0000000000010,7,seen,macro_f1,0.05128205128205128
ssm,cpr,0000000000010,7,seen,micro_f1,0.3333333333333333
ssm,cpr,0000000000010,7,seen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000000010,7,seen,exact_match,0.0
ssm,cpr,0000000000010,7,unseen,macro_f1,0.05128205128205128
ssm,cpr,0000000000010,7,unseen,micro_f1,0.3333333333333333
ssm,cpr,0000000000010,7,unseen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000000010,7,unseen,exact_match,0.0
ssm,cpr,0000000000100,123,seen,macro_f1,0.07068607068607069
ssm,cpr,0000000000100,123,seen,micro_f1,0.5964912280701754
ssm,cpr,0000000000100,123,seen,bit_accuracy,0.9115384615384615
ssm,cpr,0000000000100,123,seen,exact_match,0.15
ssm,cpr,0000000000100,123,unseen,macro_f1,0.057692307692307696
ssm,cpr,0000000000100,123,unseen,micro_f1,0.42105263157894735
ssm,cpr,0000000000100,123,unseen,bit_accuracy,0.8730769230769231
ssm,cpr,0000000000100,123,unseen,exact_match,0.0
ssm,cpr,0000000000100,42,seen,macro_f1,0.0
ssm,cpr,0000000000100,42,seen,micro_f1,0.0
ssm,cpr,0000000000100,42,seen,bit_accuracy,0.6923076923076923
ssm,cpr,0000000000100,42,seen,exact_match,0.0
ssm,cpr,0000000000100,42,unseen,macro_f1,0.0
ssm,cpr,0000000000100,42,unseen,micro_f1,0.0
ssm,cpr,0000000000100,42,unseen,bit_accuracy,0.6538461538461539
ssm,cpr,0000000000100,42,unseen,exact_match,0.0
ssm,cpr,0000000000100,7,seen,macro_f1,0.07495069033530571
ssm,cpr,0000000000100,7,seen,micro_f1,0.59375
ssm,cpr,0000000000100,7,seen,bit_accuracy,0.9
ssm,cpr,0000000000100,7,seen,exact_match,0.1
ssm,cpr,0000000000100,7,unseen,macro_f1,0.03076923076923077
ssm,cpr,0000000000100,7,unseen,micro_f1,0.2
ssm,cpr,0000000000100,7,unseen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000000100,7,unseen,exact_match,0.0
ssm,cpr,0000000001000,123,seen,macro_f1,0.04774535809018568
ssm,cpr,0000000001000,123,seen,micro_f1,0.32727272727272727
ssm,cpr,0000000001000,123,seen,bit_accuracy,0.8576923076923076
ssm,cpr,0000000001000,123,seen,exact_match,0.0
ssm,cpr,0000000001000,123,unseen,macro_f1,0.0
ssm,cpr,0000000001000,123,unseen,micro_f1,0.0
ssm,cpr,0000000001000,123,unseen,bit_accuracy,0.8269230769230769
ssm,cpr,0000000001000,123,unseen,exact_match,0.0
ssm,cpr,0000000001000,42,seen,macro_f1,0.0
ssm,cpr,0000000001000,42,seen,micro_f1,0.0
ssm,cpr,0000000001000,42,seen,bit_accuracy,0.7923076923076923
ssm,cpr,0000000001000,42,seen,exact_match,0.0
ssm,cpr,0000000001000,42,unseen,macro_f1,0.0
ssm,cpr,0000000001000,42,unseen,micro_f1,0.0
ssm,cpr,0000000001000,42,unseen,bit_accuracy,0.823076923076923
ssm,cpr,0000000001000,42,unseen,exact_match,0.0
ssm,cpr,0000000001000,7,seen,macro_f1,0.05128205128205128
ssm,cpr,0000000001000,7,seen,micro_f1,0.3333333333333333
ssm,cpr,0000000001000,7,seen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000001000,7,seen,exact_match,0.0
ssm,cpr,0000000001000,7,unseen,macro_f1,0.0
ssm,cpr,0000000001000,7,unseen,micro_f1,0.0
ssm,cpr,0000000001000,7,unseen,bit_accuracy,0.8076923076923077
ssm,cpr,0000000001000,7,unseen,exact_match,0.0
ssm,cpr,0000000001001,123,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000001001,123,seen,micro_f1,0.4
ssm,cpr,0000000001001,123,seen,bit_accuracy,0.7692307692307693
ssm,cpr,0000000001001,123,seen,exact_match,0.0
ssm,cpr,0000000001001,123,unseen,macro_f1,0.1282051282051282
ssm,cpr,0000000001001,123,unseen,micro_f1,0.5454545454545454
ssm,cpr,0000000001001,123,unseen,bit_accuracy,0.8076923076923077
ssm,cpr,0000000001001,123,unseen,exact_match,0.0
ssm,cpr,0000000001001,42,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000001001,42,seen,micro_f1,0.5263157894736842
ssm,cpr,0000000001001,42,seen,bit_accuracy,0.8615384615384616
ssm,cpr,0000000001001,42,seen,exact_match,0.0
ssm,cpr,0000000001001,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000001001,42,unseen,micro_f1,0.5555555555555556
ssm,cpr,0000000001001,42,unseen,bit_accuracy,0.8769230769230769
ssm,cpr,0000000001001,42,unseen,exact_match,0.0
ssm,cpr,0000000001001,7,seen,macro_f1,0.12087912087912088
ssm,cpr,0000000001001,7,seen,micro_f1,0.6363636363636364
ssm,cpr,0000000001001,7,seen,bit_accuracy,0.8769230769230769
ssm,cpr,0000000001001,7,seen,exact_match,0.0
ssm,cpr,0000000001001,7,unseen,macro_f1,0.06837606837606837
ssm,cpr,0000000001001,7,unseen,micro_f1,0.36363636363636365
ssm,cpr,0000000001001,7,unseen,bit_accuracy,0.7846153846153846
ssm,cpr,0000000001001,7,unseen,exact_match,0.0
ssm,cpr,0000000001010,123,seen,macro_f1,0.15384615384615385
ssm,cpr,0000000001010,123,seen,micro_f1,0.7692307692307693
ssm,cpr,0000000001010,123,seen,bit_accuracy,0.9076923076923077
ssm,cpr,0000000001010,123,seen,exact_match,0.0
ssm,cpr,0000000001010,123,unseen,macro_f1,0.10256410256410256
ssm,cpr,0000000001010,123,unseen,micro_f1,0.5714285714285714
ssm,cpr,0000000001010,123,unseen,bit_accuracy,0.8615384615384616
ssm,cpr,0000000001010,123,unseen,exact_match,0.0
ssm,cpr,0000000001010,42,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000001010,42,seen,micro_f1,0.2857142857142857
ssm,cpr,0000000001010,42,seen,bit_accuracy,0.6153846153846154
ssm,cpr,0000000001010,42,seen,exact_match,0.0
ssm,cpr,0000000001010,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000001010,42,unseen,micro_f1,0.4
ssm,cpr,0000000001010,42,unseen,bit_accuracy,0.7692307692307693
ssm,cpr,0000000001010,42,unseen,exact_match,0.0
ssm,cpr,0000000001010,7,seen,macro_f1,0.06959706959706959
ssm,cpr,0000000001010,7,seen,micro_f1,0.3
ssm,cpr,0000000001010,7,seen,bit_accuracy,0.7846153846153846
ssm,cpr,0000000001010,7,seen,exact_match,0.2
ssm,cpr,0000000001010,7,unseen,macro_f1,0.1346153846153846
ssm,cpr,0000000001010,7,unseen,micro_f1,0.45714285714285713
ssm,cpr,0000000001010,7,unseen,bit_accuracy,0.7076923076923077
ssm,cpr,0000000001010,7,unseen,exact_match,0.0
ssm,cpr,0000000001100,123,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000001100,123,seen,micro_f1,0.4444444444444444
ssm,cpr,0000000001100,123,seen,bit_accuracy,0.8076923076923077
ssm,cpr,0000000001100,123,seen,exact_match,0.0
ssm,cpr,0000000001100,123,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000001100,123,unseen,micro_f1,0.36363636363636365
ssm,cpr,0000000001100,123,unseen,bit_accuracy,0.7307692307692307
ssm,cpr,0000000001100,123,unseen,exact_match,0.0
ssm,cpr,0000000001100,42,seen,macro_f1,0.15384615384615385
ssm,cpr,0000000001100,42,seen,micro_f1,0.8
ssm,cpr,0000000001100,42,seen,bit_accuracy,0.9230769230769231
ssm,cpr,0000000001100,42,seen,exact_match,0.2
ssm,cpr,0000000001100,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000001100,42,unseen,micro_f1,0.5
ssm,cpr,0000000001100,42,unseen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000001100,42,unseen,exact_match,0.0
ssm,cpr,0000000001100,7,seen,macro_f1,0.15384615384615385
ssm,cpr,0000000001100,7,seen,micro_f1,0.7692307692307693
ssm,cpr,0000000001100,7,seen,bit_accuracy,0.9076923076923077
ssm,cpr,0000000001100,7,seen,exact_match,0.0
ssm,cpr,0000000001100,7,unseen,macro_f1,0.14529914529914528
ssm,cpr,0000000001100,7,unseen,micro_f1,0.75
ssm,cpr,0000000001100,7,unseen,bit_accuracy,0.9076923076923077
ssm,cpr,0000000001100,7,unseen,exact_match,0.2
ssm,cpr,0000000010000,123,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000010000,123,seen,micro_f1,0.851063829787234
ssm,cpr,0000000010000,123,seen,bit_accuracy,0.9730769230769231
ssm,cpr,0000000010000,123,seen,exact_match,0.7
ssm,cpr,0000000010000,123,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000010000,123,unseen,micro_f1,0.6666666666666666
ssm,cpr,0000000010000,123,unseen,bit_accuracy,0.9230769230769231
ssm,cpr,0000000010000,123,unseen,exact_match,0.3
ssm,cpr,0000000010000,42,seen,macro_f1,0.0
ssm,cpr,0000000010000,42,seen,micro_f1,0.0
ssm,cpr,0000000010000,42,seen,bit_accuracy,0.8076923076923077
ssm,cpr,0000000010000,42,seen,exact_match,0.0
ssm,cpr,0000000010000,42,unseen,macro_f1,0.0
ssm,cpr,0000000010000,42,unseen,micro_f1,0.0
ssm,cpr,0000000010000,42,unseen,bit_accuracy,0.9230769230769231
ssm,cpr,0000000010000,42,unseen,exact_match,0.0
ssm,cpr,0000000010000,7,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000010000,7,seen,micro_f1,0.9523809523809523
ssm,cpr,0000000010000,7,seen,bit_accuracy,0.9923076923076923
ssm,cpr,0000000010000,7,seen,exact_match,0.9
ssm,cpr,0000000010000,7,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000010000,7,unseen,micro_f1,0.8333333333333334
ssm,cpr,0000000010000,7,unseen,bit_accuracy,0.9692307692307692
ssm,cpr,0000000010000,7,unseen,exact_match,0.65
ssm,cpr,0000000010100,123,seen,macro_f1,0.12087912087912088
ssm,cpr,0000000010100,123,seen,micro_f1,0.6666666666666666
ssm,cpr,0000000010100,123,seen,bit_accuracy,0.8923076923076924
ssm,cpr,0000000010100,123,seen,exact_match,0.2
ssm,cpr,0000000010100,123,unseen,macro_f1,0.06837606837606837
ssm,cpr,0000000010100,123,unseen,micro_f1,0.4
ssm,cpr,0000000010100,123,unseen,bit_accuracy,0.8153846153846154
ssm,cpr,0000000010100,123,unseen,exact_match,0.0
ssm,cpr,0000000010100,42,seen,macro_f1,0.10256410256410256
ssm,cpr,0000000010100,42,seen,micro_f1,0.6666666666666666
ssm,cpr,0000000010100,42,seen,bit_accuracy,0.9076923076923077
ssm,cpr,0000000010100,42,seen,exact_match,0.2
ssm,cpr,0000000010100,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000010100,42,unseen,micro_f1,0.5
ssm,cpr,0000000010100,42,unseen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000010100,42,unseen,exact_match,0.0
ssm,cpr,0000000010100,7,seen,macro_f1,0.1282051282051282
ssm,cpr,0000000010100,7,seen,micro_f1,0.75
ssm,cpr,0000000010100,7,seen,bit_accuracy,0.9230769230769231
ssm,cpr,0000000010100,7,seen,exact_match,0.0
ssm,cpr,0000000010100,7,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000010100,7,unseen,micro_f1,0.5
ssm,cpr,0000000010100,7,unseen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000010100,7,unseen,exact_match,0.0
ssm,cpr,0000000011000,123,seen,macro_f1,0.15384615384615385
ssm,cpr,0000000011000,123,seen,micro_f1,0.6666666666666666
ssm,cpr,0000000011000,123,seen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000011000,123,seen,exact_match,0.0
ssm,cpr,0000000011000,123,unseen,macro_f1,0.1282051282051282
ssm,cpr,0000000011000,123,unseen,micro_f1,0.5454545454545454
ssm,cpr,0000000011000,123,unseen,bit_accuracy,0.8076923076923077
ssm,cpr,0000000011000,123,unseen,exact_match,0.0
ssm,cpr,0000000011000,42,seen,macro_f1,0.15384615384615385
ssm,cpr,0000000011000,42,seen,micro_f1,0.7407407407407407
ssm,cpr,0000000011000,42,seen,bit_accuracy,0.8923076923076924
ssm,cpr,0000000011000,42,seen,exact_match,0.4
ssm,cpr,0000000011000,42,unseen,macro_f1,0.12087912087912088
ssm,cpr,0000000011000,42,unseen,micro_f1,0.5833333333333334
ssm,cpr,0000000011000,42,unseen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000011000,42,unseen,exact_match,0.0
ssm,cpr,0000000011000,7,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000011000,7,seen,micro_f1,0.5555555555555556
ssm,cpr,0000000011000,7,seen,bit_accuracy,0.8769230769230769
ssm,cpr,0000000011000,7,seen,exact_match,0.0
ssm,cpr,0000000011000,7,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000011000,7,unseen,micro_f1,0.6666666666666666
ssm,cpr,0000000011000,7,unseen,bit_accuracy,0.9230769230769231
ssm,cpr,0000000011000,7,unseen,exact_match,0.0
ssm,cpr,0000000100000,123,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000100000,123,seen,micro_f1,0.5970149253731343
ssm,cpr,0000000100000,123,seen,bit_accuracy,0.8961538461538462
ssm,cpr,0000000100000,123,seen,exact_match,0.35
ssm,cpr,0000000100000,123,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100000,123,unseen,micro_f1,0.6060606060606061
ssm,cpr,0000000100000,123,unseen,bit_accuracy,0.9
ssm,cpr,0000000100000,123,unseen,exact_match,0.1
ssm,cpr,0000000100000,42,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000100000,42,seen,micro_f1,0.6779661016949152
ssm,cpr,0000000100000,42,seen,bit_accuracy,0.926923076923077
ssm,cpr,0000000100000,42,seen,exact_match,0.4
ssm,cpr,0000000100000,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100000,42,unseen,micro_f1,0.7272727272727273
ssm,cpr,0000000100000,42,unseen,bit_accuracy,0.9423076923076923
ssm,cpr,0000000100000,42,unseen,exact_match,0.5
ssm,cpr,0000000100000,7,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000100000,7,seen,micro_f1,0.5
ssm,cpr,0000000100000,7,seen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000100000,7,seen,exact_match,0.0
ssm,cpr,0000000100000,7,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100000,7,unseen,micro_f1,0.6666666666666666
ssm,cpr,0000000100000,7,unseen,bit_accuracy,0.9230769230769231
ssm,cpr,0000000100000,7,unseen,exact_match,0.0
ssm,cpr,0000000100001,123,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000100001,123,seen,micro_f1,0.3076923076923077
ssm,cpr,0000000100001,123,seen,bit_accuracy,0.6538461538461539
ssm,cpr,0000000100001,123,seen,exact_match,0.0
ssm,cpr,0000000100001,123,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100001,123,unseen,micro_f1,0.4444444444444444
ssm,cpr,0000000100001,123,unseen,bit_accuracy,0.8076923076923077
ssm,cpr,0000000100001,123,unseen,exact_match,0.0
ssm,cpr,0000000100001,42,seen,macro_f1,0.1346153846153846
ssm,cpr,0000000100001,42,seen,micro_f1,0.7272727272727273
ssm,cpr,0000000100001,42,seen,bit_accuracy,0.9076923076923077
ssm,cpr,0000000100001,42,seen,exact_match,0.4
ssm,cpr,0000000100001,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100001,42,unseen,micro_f1,0.5882352941176471
ssm,cpr,0000000100001,42,unseen,bit_accuracy,0.8923076923076924
ssm,cpr,0000000100001,42,unseen,exact_match,0.0
ssm,cpr,0000000100001,7,seen,macro_f1,0.12087912087912088
ssm,cpr,0000000100001,7,seen,micro_f1,0.56
ssm,cpr,0000000100001,7,seen,bit_accuracy,0.8307692307692308
ssm,cpr,0000000100001,7,seen,exact_match,0.0
ssm,cpr,0000000100001,7,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100001,7,unseen,micro_f1,0.29411764705882354
ssm,cpr,0000000100001,7,unseen,bit_accuracy,0.6307692307692307
ssm,cpr,0000000100001,7,unseen,exact_match,0.0
ssm,cpr,0000000100010,123,seen,macro_f1,0.1346153846153846
ssm,cpr,0000000100010,123,seen,micro_f1,0.6153846153846154
ssm,cpr,0000000100010,123,seen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000100010,123,seen,exact_match,0.0
ssm,cpr,0000000100010,123,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100010,123,unseen,micro_f1,0.625
ssm,cpr,0000000100010,123,unseen,bit_accuracy,0.9076923076923077
ssm,cpr,0000000100010,123,unseen,exact_match,0.0
ssm,cpr,0000000100010,42,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000100010,42,seen,micro_f1,0.4
ssm,cpr,0000000100010,42,seen,bit_accuracy,0.7692307692307693
ssm,cpr,0000000100010,42,seen,exact_match,0.0
ssm,cpr,0000000100010,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100010,42,unseen,micro_f1,0.4
ssm,cpr,0000000100010,42,unseen,bit_accuracy,0.7692307692307693
ssm,cpr,0000000100010,42,unseen,exact_match,0.0
ssm,cpr,0000000100010,7,seen,macro_f1,0.12087912087912088
ssm,cpr,0000000100010,7,seen,micro_f1,0.5833333333333334
ssm,cpr,0000000100010,7,seen,bit_accuracy,0.8461538461538461
ssm,cpr,0000000100010,7,seen,exact_match,0.0
ssm,cpr,0000000100010,7,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100010,7,unseen,micro_f1,0.4
ssm,cpr,0000000100010,7,unseen,bit_accuracy,0.7692307692307693
ssm,cpr,0000000100010,7,unseen,exact_match,0.0
ssm,cpr,0000000100100,123,seen,macro_f1,0.07692307692307693
ssm,cpr,0000000100100,123,seen,micro_f1,0.36363636363636365
ssm,cpr,0000000100100,123,seen,bit_accuracy,0.7307692307692307
ssm,cpr,0000000100100,123,seen,exact_match,0.0
ssm,cpr,0000000100100,123,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100100,123,unseen,micro_f1,0.4444444444444444
ssm,cpr,0000000100100,123,unseen,bit_accuracy,0.8076923076923077
ssm,cpr,0000000100100,123,unseen,exact_match,0.0
ssm,cpr,0000000100100,42,seen,macro_f1,0.10256410256410256
ssm,cpr,0000000100100,42,seen,micro_f1,0.5714285714285714
ssm,cpr,0000000100100,42,seen,bit_accuracy,0.8615384615384616
ssm,cpr,0000000100100,42,seen,exact_match,0.2
ssm,cpr,0000000100100,42,unseen,macro_f1,0.07692307692307693
ssm,cpr,0000000100100,42,unseen,micro_f1,0.5263157894736842
ssm,cpr,0000000100100,42,unseen,bit_accuracy,0.8615384615384616
ssm,cpr,0000000100100,42,unseen,exact_match,0.0
ssm,cpr,0000000100100,7,seen,macro_f1,0.07692307692307693
